ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,DEW_POINT,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,GLOBAL_RADIATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
5072,1.7,96,6,1.1,-1,2.6,230,0.0,92.49,-2.49,115.59,2022-01-28 07:00:00+00:00,0.0
5073,1.7,93,7,0.8,100,2.9,230,3.0,84.08,5.92,127.19,2022-01-28 08:00:00+00:00,1600.18
5074,1.9,93,7,0.8,100,3.4,240,31.9,77.11,12.89,139.75,2022-01-28 09:00:00+00:00,10318.94
5075,2.4,91,7,1.1,-1,3.7,240,60.1,71.78,18.22,153.47,2022-01-28 10:00:00+00:00,18717.6
5076,3.2,89,8,1.6,-1,4.8,230,62.8,68.59,21.41,168.23,2022-01-28 11:00:00+00:00,22408.01
5077,4.4,86,6,2.2,100,3.5,230,68.1,67.89,22.11,183.56,2022-01-28 12:00:00+00:00,27419.84
5078,4.0,86,6,1.9,-1,4.1,230,58.3,69.75,20.25,198.71,2022-01-28 13:00:00+00:00,23793.09
5079,4.2,84,5,1.8,-1,4.5,230,67.6,73.96,16.04,213.04,2022-01-28 14:00:00+00:00,16853.07
5080,4.7,84,7,2.2,-1,4.5,230,47.8,80.1,9.9,226.22,2022-01-28 15:00:00+00:00,16528.4
5081,4.5,83,7,1.9,-1,4.2,230,13.0,87.58,2.42,238.32,2022-01-28 16:00:00+00:00,4849.84
5082,4.2,82,7,1.5,-1,3.9,250,1.7,96.53,-6.53,249.64,2022-01-28 17:00:00+00:00,192.66
5083,4.2,84,7,1.7,-1,3.6,240,0.0,105.88,-15.88,260.62,2022-01-28 18:00:00+00:00,0.0
5084,4.0,87,8,2.1,-1,3.4,240,0.0,115.53,-25.53,271.86,2022-01-28 19:00:00+00:00,0.0
5085,3.8,89,8,2.1,-1,5.0,230,0.0,125.11,-35.11,284.13,2022-01-28 20:00:00+00:00,0.0
5086,3.3,89,8,1.7,-1,5.6,230,0.0,134.12,-44.12,298.53,2022-01-28 21:00:00+00:00,0.0
5087,3.0,91,8,1.7,-1,6.0,230,0.0,141.8,-51.8,316.57,2022-01-28 22:00:00+00:00,0.0
5088,2.9,92,7,1.7,-1,5.4,220,0.0,146.95,-56.95,339.56,2022-01-28 23:00:00+00:00,0.0
5089,2.8,93,8,1.8,-1,5.7,220,0.0,148.15,-58.15,6.21,2022-01-29 00:00:00+00:00,0.0
5090,2.6,97,8,2.1,110,6.4,220,0.0,144.97,-54.97,31.61,2022-01-29 01:00:00+00:00,0.0
5091,2.5,97,8,2.1,152,6.6,220,0.0,138.46,-48.46,52.23,2022-01-29 02:00:00+00:00,0.0
5092,2.5,98,8,2.2,122,6.3,220,0.0,130.04,-40.04,68.37,2022-01-29 03:00:00+00:00,0.0
5093,2.5,97,8,2.1,151,6.1,220,0.0,120.68,-30.68,81.62,2022-01-29 04:00:00+00:00,0.0
5094,2.5,98,8,2.3,152,6.3,220,0.0,111.0,-21.0,93.29,2022-01-29 05:00:00+00:00,0.0
5095,2.6,98,8,2.3,152,7.3,220,0.0,101.43,-11.43,104.32,2022-01-29 06:00:00+00:00,0.0
5096,2.7,98,8,2.4,152,6.7,220,0.0,92.31,-2.31,115.39,2022-01-29 07:00:00+00:00,0.0
5097,2.9,97,8,2.5,152,6.7,220,0.9,83.88,6.12,127.01,2022-01-29 08:00:00+00:00,7.48
5098,3.3,96,8,2.7,151,6.9,220,4.6,76.89,13.11,139.59,2022-01-29 09:00:00+00:00,3338.79
5099,3.6,97,8,3.2,152,6.9,220,10.6,71.54,18.46,153.34,2022-01-29 10:00:00+00:00,7600.02
5100,4.0,96,8,3.4,151,7.3,220,17.4,68.34,21.66,168.14,2022-01-29 11:00:00+00:00,11937.99
5101,4.6,97,7,4.2,122,7.6,220,24.4,67.62,22.38,183.52,2022-01-29 12:00:00+00:00,17989.87
5102,5.0,97,8,4.6,122,7.9,220,21.0,69.48,20.52,198.73,2022-01-29 13:00:00+00:00,15478.39
5103,5.5,98,8,5.2,152,6.8,220,19.3,73.69,16.31,213.1,2022-01-29 14:00:00+00:00,9956.94
5104,6.2,95,7,5.5,151,6.7,220,14.8,79.85,10.15,226.32,2022-01-29 15:00:00+00:00,6968.9
5105,6.4,95,8,5.7,122,7.5,220,6.4,87.35,2.65,238.44,2022-01-29 16:00:00+00:00,2915.5
5106,6.9,95,8,6.1,-1,7.4,220,0.6,96.3,-6.3,249.78,2022-01-29 17:00:00+00:00,26.45
5107,6.6,98,8,6.4,152,7.7,230,0.0,105.65,-15.65,260.78,2022-01-29 18:00:00+00:00,0.0
5108,6.6,98,7,6.3,157,7.7,230,0.0,115.3,-25.3,272.03,2022-01-29 19:00:00+00:00,0.0
5109,7.1,95,8,6.4,161,6.9,230,0.0,124.88,-34.88,284.31,2022-01-29 20:00:00+00:00,0.0
5110,7.4,94,7,6.6,123,6.4,230,0.0,133.88,-43.88,298.71,2022-01-29 21:00:00+00:00,0.0
5111,7.8,93,8,6.8,161,6.4,230,0.0,141.55,-51.55,316.72,2022-01-29 22:00:00+00:00,0.0
5112,7.9,94,8,7.0,161,5.3,250,0.0,146.67,-56.67,339.6,2022-01-29 23:00:00+00:00,0.0
5113,7.9,86,8,5.8,123,4.1,290,0.0,147.88,-57.88,6.1,2022-01-30 00:00:00+00:00,0.0
5114,6.6,85,0,4.2,-1,4.2,300,0.0,144.73,-54.73,31.38,2022-01-30 01:00:00+00:00,0.0
5115,6.5,83,7,3.8,-1,3.9,300,0.0,138.26,-48.26,51.96,2022-01-30 02:00:00+00:00,0.0
5116,6.0,83,7,3.3,-1,3.2,280,0.0,129.85,-39.85,68.11,2022-01-30 03:00:00+00:00,0.0
5117,5.7,79,8,2.3,-1,2.7,290,0.0,120.5,-30.5,81.37,2022-01-30 04:00:00+00:00,0.0
5118,5.2,77,6,1.4,-1,2.4,300,0.0,110.83,-20.83,93.06,2022-01-30 05:00:00+00:00,0.0
5119,4.7,77,5,1.0,-1,2.5,290,0.0,101.25,-11.25,104.11,2022-01-30 06:00:00+00:00,0.0
5120,3.9,79,3,0.5,-1,2.7,300,0.0,92.12,-2.12,115.19,2022-01-30 07:00:00+00:00,0.0
5121,3.4,82,4,0.6,-1,2.3,290,5.2,83.68,6.32,126.83,2022-01-30 08:00:00+00:00,1809.3
5122,3.5,84,8,1.0,-1,2.7,260,22.8,76.66,13.34,139.43,2022-01-30 09:00:00+00:00,9543.97
5123,4.6,75,0,0.6,-1,3.2,260,62.4,71.29,18.71,153.21,2022-01-30 10:00:00+00:00,16204.84
5124,5.6,72,8,0.9,-1,3.4,270,75.4,68.07,21.93,168.06,2022-01-30 11:00:00+00:00,23911.8
5125,5.9,68,7,0.4,-1,3.1,290,85.7,67.35,22.65,183.49,2022-01-30 12:00:00+00:00,23926.82
5126,6.8,62,5,0.1,-1,3.1,310,77.0,69.2,20.8,198.75,2022-01-30 13:00:00+00:00,24017.63
5127,6.3,58,2,-1.3,-1,2.8,310,86.6,73.43,16.57,213.17,2022-01-30 14:00:00+00:00,16708.88
5128,5.9,60,2,-1.2,-1,1.9,310,39.7,79.59,10.41,226.42,2022-01-30 15:00:00+00:00,12233.3
5129,6.0,60,5,-1.2,-1,2.2,290,32.7,87.11,2.89,238.57,2022-01-30 16:00:00+00:00,5715.69
5130,4.4,67,3,-1.1,-1,2.1,280,5.3,96.06,-6.06,249.92,2022-01-30 17:00:00+00:00,846.34
5131,3.4,73,6,-0.9,-1,1.3,230,0.0,105.42,-15.42,260.94,2022-01-30 18:00:00+00:00,0.0
5132,2.3,80,3,-0.9,-1,1.5,220,0.0,115.08,-25.08,272.2,2022-01-30 19:00:00+00:00,0.0
5133,0.7,86,0,-1.3,-1,2.5,230,0.0,124.64,-34.64,284.49,2022-01-30 20:00:00+00:00,0.0
5134,0.8,85,8,-1.5,-1,1.8,190,0.0,133.63,-43.63,298.89,2022-01-30 21:00:00+00:00,0.0
5135,0.4,87,8,-1.5,-1,2.4,210,0.0,141.28,-51.28,316.87,2022-01-30 22:00:00+00:00,0.0
5136,0.7,85,8,-1.5,-1,3.0,240,0.0,146.4,-56.4,339.65,2022-01-30 23:00:00+00:00,0.0
5137,1.2,83,8,-1.3,-1,3.3,230,0.0,147.61,-57.61,5.99,2022-01-31 00:00:00+00:00,0.0
5138,1.8,83,8,-0.8,-1,4.2,200,0.0,144.49,-54.49,31.15,2022-01-31 01:00:00+00:00,0.0
5139,2.9,80,8,-0.2,-1,6.1,220,0.0,138.04,-48.04,51.69,2022-01-31 02:00:00+00:00,0.0
5140,3.0,81,8,0.1,-1,7.5,230,0.0,129.66,-39.66,67.85,2022-01-31 03:00:00+00:00,0.0
5141,3.3,82,7,0.5,161,8.9,230,0.0,120.32,-30.32,81.12,2022-01-31 04:00:00+00:00,0.0
5142,2.9,92,7,1.8,157,8.6,230,0.0,110.65,-20.65,92.83,2022-01-31 05:00:00+00:00,0.0
5143,3.0,93,7,2.0,151,7.8,240,0.0,101.06,-11.06,103.89,2022-01-31 06:00:00+00:00,0.0
5144,3.2,93,7,2.2,161,5.9,250,0.0,91.92,-1.92,114.99,2022-01-31 07:00:00+00:00,0.01
5145,3.7,89,7,2.1,123,5.1,250,1.7,83.47,6.53,126.65,2022-01-31 08:00:00+00:00,922.2
5146,4.3,79,8,1.1,151,5.2,260,9.0,76.43,13.57,139.27,2022-01-31 09:00:00+00:00,4182.07
5147,4.7,73,5,0.3,161,6.5,270,22.7,71.04,18.96,153.08,2022-01-31 10:00:00+00:00,9416.65
5148,4.7,77,7,1.1,161,6.5,280,24.6,67.8,22.2,167.98,2022-01-31 11:00:00+00:00,7851.54
5149,4.9,73,8,0.5,123,6.9,290,48.2,67.07,22.93,183.46,2022-01-31 12:00:00+00:00,16348.75
5150,4.8,73,7,0.4,151,7.1,290,53.5,68.92,21.08,198.78,2022-01-31 13:00:00+00:00,17965.57
5151,4.5,74,6,0.2,161,7.5,290,45.3,73.16,16.84,213.24,2022-01-31 14:00:00+00:00,14520.08
5152,4.3,75,7,0.2,161,8.0,290,43.1,79.33,10.67,226.53,2022-01-31 15:00:00+00:00,7641.9
5153,3.9,76,7,0.1,151,6.4,290,14.6,86.88,3.12,238.7,2022-01-31 16:00:00+00:00,2414.17
5154,3.6,77,7,0.0,151,5.3,290,1.7,95.82,-5.82,250.07,2022-01-31 17:00:00+00:00,177.39
5155,3.5,80,7,0.3,151,5.6,300,0.0,105.19,-15.19,261.11,2022-01-31 18:00:00+00:00,0.0
5156,3.8,78,7,0.3,151,5.8,300,0.0,114.85,-24.85,272.38,2022-01-31 19:00:00+00:00,0.0
5157,3.6,80,7,0.5,123,5.3,310,0.0,124.41,-34.41,284.68,2022-01-31 20:00:00+00:00,0.0
5158,3.6,80,7,0.6,151,4.8,310,0.0,133.39,-43.39,299.08,2022-01-31 21:00:00+00:00,0.0
5159,3.6,81,7,0.6,123,4.6,320,0.0,141.02,-51.02,317.02,2022-01-31 22:00:00+00:00,0.0
5160,3.4,79,7,0.1,123,3.9,320,0.0,146.12,-56.12,339.71,2022-01-31 23:00:00+00:00,0.0
5161,3.0,75,7,-1.0,100,3.8,320,0.0,147.33,-57.33,5.89,2022-02-01 00:00:00+00:00,0.0
5162,2.6,76,6,-1.2,-1,3.6,310,0.0,144.24,-54.24,30.92,2022-02-01 01:00:00+00:00,0.0
5163,1.6,90,7,0.1,123,3.4,300,0.0,137.82,-47.82,51.42,2022-02-01 02:00:00+00:00,0.0
5164,1.5,86,8,-0.5,100,3.1,300,0.0,129.46,-39.46,67.58,2022-02-01 03:00:00+00:00,0.0
5165,1.3,90,8,-0.1,124,2.8,270,0.0,120.14,-30.14,80.88,2022-02-01 04:00:00+00:00,0.0
5166,1.6,87,8,-0.3,-1,3.4,260,0.0,110.46,-20.46,92.6,2022-02-01 05:00:00+00:00,0.0
5167,1.6,89,8,0.0,124,4.3,250,0.0,100.87,-10.87,103.68,2022-02-01 06:00:00+00:00,0.0
5168,1.7,86,8,-0.3,-1,4.5,230,0.1,91.72,-1.72,114.79,2022-02-01 07:00:00+00:00,0.34
5169,1.7,80,8,-1.3,-1,5.6,230,3.8,83.25,6.75,126.46,2022-02-01 08:00:00+00:00,1298.38
5170,1.9,81,8,-1.0,-1,6.5,230,11.0,76.19,13.81,139.11,2022-02-01 09:00:00+00:00,4510.23
5171,1.1,94,8,0.2,171,6.8,220,13.4,70.78,19.22,152.96,2022-02-01 10:00:00+00:00,7979.23
5172,1.7,94,8,0.8,161,7.4,220,15.1,67.53,22.47,167.9,2022-02-01 11:00:00+00:00,10720.39
5173,1.9,96,8,1.4,157,9.0,220,17.4,66.78,23.22,183.44,2022-02-01 12:00:00+00:00,14853.38
5174,2.5,97,7,2.1,152,8.3,220,16.7,68.64,21.36,198.81,2022-02-01 13:00:00+00:00,8825.88
5175,3.2,96,8,2.6,122,7.5,230,12.1,72.88,17.12,213.32,2022-02-01 14:00:00+00:00,4483.45
5176,3.9,97,8,3.5,151,8.3,220,12.4,79.07,10.93,226.64,2022-02-01 15:00:00+00:00,6758.63
5177,4.4,99,8,4.2,152,7.3,230,6.0,86.64,3.36,238.84,2022-02-01 16:00:00+00:00,1847.87
5178,5.1,97,8,4.7,151,6.3,240,0.9,95.58,-5.58,250.23,2022-02-01 17:00:00+00:00,1.08
5179,5.8,94,7,5.0,122,6.1,240,0.0,104.96,-14.96,261.28,2022-02-01 18:00:00+00:00,0.0
5180,6.3,93,7,5.3,123,4.8,240,0.0,114.61,-24.61,272.57,2022-02-01 19:00:00+00:00,0.0
5181,7.0,91,8,5.6,161,4.7,230,0.0,124.17,-34.17,284.88,2022-02-01 20:00:00+00:00,0.0
5182,7.7,86,7,5.5,123,4.8,240,0.0,133.14,-43.14,299.28,2022-02-01 21:00:00+00:00,0.0
5183,8.0,85,8,5.6,161,4.7,270,0.0,140.75,-50.75,317.19,2022-02-01 22:00:00+00:00,0.0
5184,7.5,90,7,5.9,162,3.2,300,0.0,145.83,-55.83,339.77,2022-02-01 23:00:00+00:00,0.0
5185,7.3,87,7,5.3,157,3.5,310,0.0,147.05,-57.05,5.79,2022-02-02 00:00:00+00:00,0.0
5186,7.1,86,7,5.0,123,3.6,300,0.0,143.98,-53.98,30.7,2022-02-02 01:00:00+00:00,0.0
5187,7.1,86,8,4.9,161,2.8,280,0.0,137.6,-47.6,51.16,2022-02-02 02:00:00+00:00,0.0
5188,7.1,83,8,4.4,157,3.0,280,0.0,129.26,-39.26,67.32,2022-02-02 03:00:00+00:00,0.0
5189,6.9,84,7,4.4,123,2.6,290,0.0,119.94,-29.94,80.63,2022-02-02 04:00:00+00:00,0.0
5190,7.1,80,7,3.8,161,3.1,290,0.0,110.27,-20.27,92.37,2022-02-02 05:00:00+00:00,0.0
5191,7.3,75,8,3.2,123,2.9,290,0.0,100.68,-10.68,103.46,2022-02-02 06:00:00+00:00,0.0
5192,7.4,74,7,3.2,123,3.2,270,0.1,91.52,-1.52,114.59,2022-02-02 07:00:00+00:00,0.0
5193,7.2,76,8,3.2,-1,3.6,270,2.6,83.03,6.97,126.28,2022-02-02 08:00:00+00:00,321.24
5194,7.2,78,8,3.7,123,2.5,280,7.0,75.95,14.05,138.95,2022-02-02 09:00:00+00:00,2620.82
5195,7.2,84,7,4.6,151,3.4,280,23.1,70.52,19.48,152.83,2022-02-02 10:00:00+00:00,7747.77
5196,7.4,83,7,4.7,152,2.9,290,17.0,67.25,22.75,167.82,2022-02-02 11:00:00+00:00,4796.29
5197,7.4,86,8,5.3,123,2.1,270,20.4,66.49,23.51,183.42,2022-02-02 12:00:00+00:00,7935.64
5198,6.9,97,8,6.4,153,2.8,260,20.7,68.35,21.65,198.84,2022-02-02 13:00:00+00:00,7175.2
5199,7.3,98,7,7.0,161,1.9,240,22.9,72.6,17.4,213.4,2022-02-02 14:00:00+00:00,9233.46
5200,7.6,96,8,7.0,151,2.4,240,19.4,78.8,11.2,226.76,2022-02-02 15:00:00+00:00,5755.17
5201,7.5,96,8,6.9,123,2.3,240,12.3,86.39,3.61,238.98,2022-02-02 16:00:00+00:00,3330.0
5202,7.1,98,8,6.8,122,1.5,250,1.6,95.34,-5.34,250.39,2022-02-02 17:00:00+00:00,4.28
5203,7.0,97,8,6.6,123,2.2,240,0.0,104.72,-14.72,261.45,2022-02-02 18:00:00+00:00,0.0
5204,7.0,99,8,6.9,130,2.3,240,0.0,114.38,-24.38,272.76,2022-02-02 19:00:00+00:00,0.0
5205,7.4,99,8,7.3,130,2.8,240,0.0,123.93,-33.93,285.08,2022-02-02 20:00:00+00:00,0.0
5206,7.3,98,8,7.0,122,3.5,230,0.0,132.89,-42.89,299.48,2022-02-02 21:00:00+00:00,0.0
5207,7.6,96,8,7.1,100,4.1,230,0.0,140.48,-50.48,317.35,2022-02-02 22:00:00+00:00,0.0
5208,7.5,95,7,6.8,-1,3.7,240,0.0,145.54,-55.54,339.84,2022-02-02 23:00:00+00:00,0.0
5209,7.3,95,8,6.5,100,3.7,230,0.0,146.76,-56.76,5.71,2022-02-03 00:00:00+00:00,0.0
5210,7.2,96,7,6.6,152,3.3,230,0.0,143.71,-53.71,30.49,2022-02-03 01:00:00+00:00,0.0
5211,7.0,98,8,6.7,152,3.2,220,0.0,137.36,-47.36,50.9,2022-02-03 02:00:00+00:00,0.0
5212,6.9,99,8,6.7,152,3.5,220,0.0,129.05,-39.05,67.06,2022-02-03 03:00:00+00:00,0.0
5213,6.9,97,8,6.4,152,3.6,220,0.0,119.74,-29.74,80.38,2022-02-03 04:00:00+00:00,0.0
5214,6.8,96,8,6.3,151,3.3,220,0.0,110.08,-20.08,92.14,2022-02-03 05:00:00+00:00,0.0
5215,6.7,96,8,6.1,122,4.0,210,0.0,100.48,-10.48,103.24,2022-02-03 06:00:00+00:00,0.0
5216,6.3,97,8,5.9,151,4.9,220,0.0,91.3,-1.3,114.39,2022-02-03 07:00:00+00:00,0.0
5217,6.3,96,8,5.7,122,5.2,210,1.7,82.81,7.19,126.1,2022-02-03 08:00:00+00:00,835.82
5218,6.3,93,8,5.2,100,4.7,220,11.8,75.7,14.3,138.79,2022-02-03 09:00:00+00:00,4691.54
5219,6.0,92,8,4.8,122,5.9,210,19.8,70.25,19.75,152.71,2022-02-03 10:00:00+00:00,6792.85
5220,6.0,87,8,4.0,123,6.9,210,27.5,66.96,23.04,167.75,2022-02-03 11:00:00+00:00,8314.23
5221,6.1,86,8,4.0,100,7.0,210,46.1,66.2,23.8,183.4,2022-02-03 12:00:00+00:00,17940.34
5222,6.1,86,8,4.0,-1,5.4,220,33.1,68.06,21.94,198.88,2022-02-03 13:00:00+00:00,17503.68
5223,6.2,88,8,4.3,123,4.3,240,19.5,72.32,17.68,213.49,2022-02-03 14:00:00+00:00,6716.39
5224,6.0,81,7,3.0,100,4.3,250,15.4,78.54,11.46,226.88,2022-02-03 15:00:00+00:00,4706.04
5225,5.8,83,8,3.1,-1,4.0,250,5.0,86.15,3.85,239.13,2022-02-03 16:00:00+00:00,1504.33
5226,5.6,83,7,2.9,-1,3.4,250,1.0,95.1,-5.1,250.56,2022-02-03 17:00:00+00:00,2.9
5227,5.4,84,7,2.9,100,3.4,260,0.0,104.49,-14.49,261.64,2022-02-03 18:00:00+00:00,0.0
5228,5.3,84,8,2.8,-1,2.9,260,0.0,114.14,-24.14,272.96,2022-02-03 19:00:00+00:00,0.0
5229,5.2,85,8,3.0,-1,3.2,250,0.0,123.69,-33.69,285.29,2022-02-03 20:00:00+00:00,0.0
5230,5.0,88,7,3.1,-1,2.8,250,0.0,132.63,-42.63,299.68,2022-02-03 21:00:00+00:00,0.0
5231,5.0,88,8,3.2,-1,2.8,230,0.0,140.2,-50.2,317.53,2022-02-03 22:00:00+00:00,0.0
5232,4.9,90,8,3.4,-1,2.6,230,0.0,145.25,-55.25,339.92,2022-02-03 23:00:00+00:00,0.0
5233,4.9,89,8,3.2,-1,3.9,230,0.0,146.47,-56.47,5.62,2022-02-04 00:00:00+00:00,0.0
5234,4.6,94,8,3.7,151,4.0,230,0.0,143.45,-53.45,30.28,2022-02-04 01:00:00+00:00,0.0
5235,4.6,95,8,3.8,151,4.7,220,0.0,137.13,-47.13,50.64,2022-02-04 02:00:00+00:00,0.0
5236,4.6,96,8,4.0,152,5.0,220,0.0,128.83,-38.83,66.8,2022-02-04 03:00:00+00:00,0.0
5237,4.8,95,7,4.1,123,4.4,230,0.0,119.54,-29.54,80.13,2022-02-04 04:00:00+00:00,0.0
5238,5.1,93,8,4.1,122,4.9,220,0.0,109.87,-19.87,91.9,2022-02-04 05:00:00+00:00,0.0
5239,4.9,98,8,4.5,157,5.1,210,0.0,100.27,-10.27,103.03,2022-02-04 06:00:00+00:00,0.0
5240,5.5,91,7,4.2,123,6.6,220,0.0,91.08,-1.08,114.18,2022-02-04 07:00:00+00:00,0.0
5241,5.4,92,7,4.2,123,6.8,210,1.2,82.57,7.43,125.91,2022-02-04 08:00:00+00:00,549.53
5242,5.3,92,8,4.1,123,6.6,210,4.7,75.45,14.55,138.63,2022-02-04 09:00:00+00:00,2590.26
5243,5.6,92,7,4.3,-1,7.1,210,17.7,69.97,20.03,152.59,2022-02-04 10:00:00+00:00,11937.46
5244,5.6,92,8,4.4,100,8.6,210,34.5,66.67,23.33,167.68,2022-02-04 11:00:00+00:00,15545.4
5245,5.7,91,8,4.4,161,9.5,220,23.9,65.9,24.1,183.39,2022-02-04 12:00:00+00:00,9388.08
5246,5.7,93,8,4.6,123,9.9,220,22.1,67.77,22.23,198.93,2022-02-04 13:00:00+00:00,13124.79
5247,6.0,89,7,4.3,151,10.3,210,25.2,72.04,17.96,213.58,2022-02-04 14:00:00+00:00,15076.36
5248,6.0,91,7,4.7,157,10.1,220,12.0,78.27,11.73,227.01,2022-02-04 15:00:00+00:00,7231.12
5249,6.5,87,7,4.6,123,9.0,220,5.6,85.9,4.1,239.29,2022-02-04 16:00:00+00:00,2197.94
5250,6.3,93,8,5.3,157,9.6,220,1.0,94.85,-4.85,250.73,2022-02-04 17:00:00+00:00,176.22
5251,6.6,93,7,5.5,161,9.3,230,0.0,104.25,-14.25,261.82,2022-02-04 18:00:00+00:00,0.0
5252,4.9,83,8,2.2,157,7.3,280,0.0,113.91,-23.91,273.16,2022-02-04 19:00:00+00:00,0.0
5253,3.4,75,1,-0.6,123,5.3,300,0.0,123.45,-33.45,285.5,2022-02-04 20:00:00+00:00,0.0
5254,2.8,79,2,-0.4,100,3.6,310,0.0,132.38,-42.38,299.9,2022-02-04 21:00:00+00:00,0.0
5255,2.7,77,6,-1.0,-1,3.2,270,0.0,139.93,-49.93,317.71,2022-02-04 22:00:00+00:00,0.0
5256,1.6,83,0,-0.9,-1,3.4,230,0.0,144.95,-54.95,340.0,2022-02-04 23:00:00+00:00,0.0
5257,1.3,85,6,-0.9,100,3.5,220,0.0,146.17,-56.17,5.55,2022-02-05 00:00:00+00:00,0.0
5258,0.8,89,2,-0.8,-1,3.0,220,0.0,143.17,-53.17,30.07,2022-02-05 01:00:00+00:00,0.0
5259,1.0,90,8,-0.4,-1,3.0,210,0.0,136.88,-46.88,50.38,2022-02-05 02:00:00+00:00,0.0
5260,1.1,91,8,-0.2,-1,3.8,230,0.0,128.61,-38.61,66.54,2022-02-05 03:00:00+00:00,0.0
5261,0.8,93,6,-0.3,-1,3.9,240,0.0,119.33,-29.33,79.88,2022-02-05 04:00:00+00:00,0.0
5262,1.2,91,7,-0.1,-1,4.9,230,0.0,109.67,-19.67,91.67,2022-02-05 05:00:00+00:00,0.0
5263,1.1,91,7,-0.2,-1,4.7,220,0.0,100.05,-10.05,102.81,2022-02-05 06:00:00+00:00,0.0
5264,1.3,91,7,0.0,-1,5.2,230,0.1,90.86,-0.86,113.98,2022-02-05 07:00:00+00:00,0.0
5265,1.6,90,8,0.2,-1,4.2,250,3.7,82.34,7.66,125.73,2022-02-05 08:00:00+00:00,1348.81
5266,2.0,89,7,0.4,-1,4.7,230,33.2,75.19,14.81,138.48,2022-02-05 09:00:00+00:00,11374.88
5267,2.1,91,8,0.7,-1,5.1,230,24.3,69.69,20.31,152.47,2022-02-05 10:00:00+00:00,14338.75
5268,2.5,91,8,1.1,-1,4.4,220,32.5,66.37,23.63,167.61,2022-02-05 11:00:00+00:00,23563.1
5269,3.2,87,8,1.3,-1,4.8,220,37.7,65.6,24.4,183.38,2022-02-05 12:00:00+00:00,16196.41
5270,3.7,83,7,1.2,-1,5.5,230,43.0,67.47,22.53,198.98,2022-02-05 13:00:00+00:00,18289.61
5271,4.0,78,7,0.4,-1,5.5,240,47.9,71.75,18.25,213.68,2022-02-05 14:00:00+00:00,23363.32
5272,4.2,72,5,-0.3,-1,6.1,240,42.4,78.0,12.0,227.15,2022-02-05 15:00:00+00:00,15015.53
5273,4.3,71,5,-0.4,-1,5.6,250,24.2,85.65,4.35,239.45,2022-02-05 16:00:00+00:00,8118.13
5274,3.5,79,3,0.2,-1,4.7,230,6.8,94.6,-4.6,250.91,2022-02-05 17:00:00+00:00,1234.62
5275,3.0,83,0,0.4,-1,5.4,220,0.0,104.01,-14.01,262.02,2022-02-05 18:00:00+00:00,0.0
5276,3.2,83,7,0.6,-1,5.8,220,0.0,113.67,-23.67,273.37,2022-02-05 19:00:00+00:00,0.0
5277,3.9,81,7,0.9,-1,6.1,220,0.0,123.21,-33.21,285.72,2022-02-05 20:00:00+00:00,0.0
5278,4.3,79,8,0.9,-1,6.9,220,0.0,132.12,-42.12,300.12,2022-02-05 21:00:00+00:00,0.0
5279,4.3,78,8,0.8,-1,8.7,220,0.0,139.65,-49.65,317.9,2022-02-05 22:00:00+00:00,0.0
5280,4.1,79,8,0.8,-1,8.7,220,0.0,144.65,-54.65,340.09,2022-02-05 23:00:00+00:00,0.0
5281,4.3,79,7,1.0,-1,8.2,220,0.0,145.87,-55.87,5.48,2022-02-06 00:00:00+00:00,0.0
5282,4.5,79,7,1.2,-1,9.6,220,0.0,142.89,-52.89,29.87,2022-02-06 01:00:00+00:00,0.0
5283,4.7,79,7,1.5,161,9.1,230,0.0,136.63,-46.63,50.13,2022-02-06 02:00:00+00:00,0.0
5284,5.1,78,8,1.6,123,10.4,220,0.0,128.38,-38.38,66.28,2022-02-06 03:00:00+00:00,0.0
5285,5.3,77,7,1.6,-1,9.8,220,0.0,119.11,-29.11,79.64,2022-02-06 04:00:00+00:00,0.0
5286,5.1,79,7,1.9,161,10.1,220,0.0,109.45,-19.45,91.44,2022-02-06 05:00:00+00:00,0.0
5287,5.2,80,7,2.1,161,10.2,230,0.0,99.83,-9.83,102.59,2022-02-06 06:00:00+00:00,0.0
5288,5.0,83,7,2.4,161,10.4,220,0.0,90.06,-0.06,113.78,2022-02-06 07:00:00+00:00,0.0
5289,4.8,90,7,3.3,161,10.7,220,1.1,82.09,7.91,125.54,2022-02-06 08:00:00+00:00,736.67
5290,5.2,91,7,3.9,161,10.9,220,4.7,74.92,15.08,138.32,2022-02-06 09:00:00+00:00,3475.78
5291,5.3,92,8,4.1,161,12.1,220,9.2,69.41,20.59,152.35,2022-02-06 10:00:00+00:00,5086.5
5292,5.2,91,7,3.8,161,13.4,220,10.3,66.07,23.93,167.54,2022-02-06 11:00:00+00:00,5047.79
5293,5.2,88,7,3.5,161,14.6,220,10.7,65.29,24.71,183.37,2022-02-06 12:00:00+00:00,5967.72
5294,5.7,91,7,4.4,161,14.6,220,12.1,67.16,22.84,199.03,2022-02-06 13:00:00+00:00,6020.74
5295,6.3,93,7,5.3,161,13.6,220,10.9,71.46,18.54,213.78,2022-02-06 14:00:00+00:00,5504.47
5296,7.0,92,8,5.8,161,11.7,230,6.3,77.72,12.28,227.29,2022-02-06 15:00:00+00:00,2594.3
